variant,db,file,raw_nfiq2,raw_error,final_nfiq2,final_error,delta_final
minus_p1,DB3_B,110_1.tif,12.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_1.tif,12.0,,31.0,,19.0
minus_p6,DB3_B,110_1.tif,12.0,,34.0,,22.0
minus_p1,DB3_B,110_2.tif,17.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_2.tif,17.0,,24.0,,7.0
minus_p6,DB3_B,110_2.tif,17.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB3_B,110_3.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_3.tif,11.0,,9.0,,-2.0
minus_p6,DB3_B,110_3.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB3_B,110_4.tif,19.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_4.tif,19.0,,25.0,,6.0
minus_p6,DB3_B,110_4.tif,19.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB3_B,110_5.tif,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_5.tif,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,17.0,,
minus_p6,DB3_B,110_5.tif,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB3_B,110_6.tif,18.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_6.tif,18.0,,17.0,,-1.0
minus_p6,DB3_B,110_6.tif,18.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB3_B,110_7.tif,17.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_7.tif,17.0,,12.0,,-5.0
minus_p6,DB3_B,110_7.tif,17.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB3_B,110_8.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB3_B,110_8.tif,11.0,,19.0,,8.0
minus_p6,DB3_B,110_8.tif,11.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB4_B,101_1.tif,39.0,,37.0,,-2.0
minus_p2,DB4_B,101_1.tif,39.0,,55.0,,16.0
minus_p6,DB4_B,101_1.tif,39.0,,37.0,,-2.0
minus_p1,DB4_B,101_2.tif,39.0,,44.0,,5.0
minus_p2,DB4_B,101_2.tif,39.0,,44.0,,5.0
minus_p6,DB4_B,101_2.tif,39.0,,41.0,,2.0
minus_p1,DB4_B,101_3.tif,42.0,,58.0,,16.0
minus_p2,DB4_B,101_3.tif,42.0,,64.0,,22.0
minus_p6,DB4_B,101_3.tif,42.0,,55.0,,13.0
minus_p1,DB4_B,101_4.tif,50.0,,51.0,,1.0
minus_p2,DB4_B,101_4.tif,50.0,,56.0,,6.0
minus_p6,DB4_B,101_4.tif,50.0,,54.0,,4.0
minus_p1,DB4_B,101_5.tif,37.0,,44.0,,7.0
minus_p2,DB4_B,101_5.tif,37.0,,39.0,,2.0
minus_p6,DB4_B,101_5.tif,37.0,,48.0,,11.0
minus_p1,DB4_B,101_6.tif,37.0,,58.0,,21.0
minus_p2,DB4_B,101_6.tif,37.0,,55.0,,18.0
minus_p6,DB4_B,101_6.tif,37.0,,66.0,,29.0
minus_p1,DB4_B,101_7.tif,37.0,,34.0,,-3.0
minus_p2,DB4_B,101_7.tif,37.0,,42.0,,5.0
minus_p6,DB4_B,101_7.tif,37.0,,34.0,,-3.0
minus_p1,DB4_B,101_8.tif,35.0,,41.0,,6.0
minus_p2,DB4_B,101_8.tif,35.0,,49.0,,14.0
minus_p6,DB4_B,101_8.tif,35.0,,42.0,,7.0
minus_p1,DB4_B,102_1.tif,44.0,,60.0,,16.0
minus_p2,DB4_B,102_1.tif,44.0,,59.0,,15.0
minus_p6,DB4_B,102_1.tif,44.0,,66.0,,22.0
minus_p1,DB4_B,102_2.tif,42.0,,54.0,,12.0
minus_p2,DB4_B,102_2.tif,42.0,,61.0,,19.0
minus_p6,DB4_B,102_2.tif,42.0,,55.0,,13.0
minus_p1,DB4_B,102_3.tif,27.0,,41.0,,14.0
minus_p2,DB4_B,102_3.tif,27.0,,46.0,,19.0
minus_p6,DB4_B,102_3.tif,27.0,,48.0,,21.0
minus_p1,DB4_B,102_4.tif,38.0,,60.0,,22.0
minus_p2,DB4_B,102_4.tif,38.0,,44.0,,6.0
minus_p6,DB4_B,102_4.tif,38.0,,61.0,,23.0
minus_p1,DB4_B,102_5.tif,29.0,,51.0,,22.0
minus_p2,DB4_B,102_5.tif,29.0,,52.0,,23.0
minus_p6,DB4_B,102_5.tif,29.0,,44.0,,15.0
minus_p1,DB4_B,102_6.tif,46.0,,47.0,,1.0
minus_p2,DB4_B,102_6.tif,46.0,,59.0,,13.0
minus_p6,DB4_B,102_6.tif,46.0,,54.0,,8.0
minus_p1,DB4_B,102_7.tif,31.0,,46.0,,15.0
minus_p2,DB4_B,102_7.tif,31.0,,47.0,,16.0
minus_p6,DB4_B,102_7.tif,31.0,,56.0,,25.0
minus_p1,DB4_B,102_8.tif,51.0,,51.0,,0.0
minus_p2,DB4_B,102_8.tif,51.0,,57.0,,6.0
minus_p6,DB4_B,102_8.tif,51.0,,56.0,,5.0
minus_p1,DB4_B,103_1.tif,44.0,,49.0,,5.0
minus_p2,DB4_B,103_1.tif,44.0,,41.0,,-3.0
minus_p6,DB4_B,103_1.tif,44.0,,47.0,,3.0
minus_p1,DB4_B,103_2.tif,43.0,,46.0,,3.0
minus_p2,DB4_B,103_2.tif,43.0,,42.0,,-1.0
minus_p6,DB4_B,103_2.tif,43.0,,45.0,,2.0
minus_p1,DB4_B,103_3.tif,46.0,,48.0,,2.0
minus_p2,DB4_B,103_3.tif,46.0,,48.0,,2.0
minus_p6,DB4_B,103_3.tif,46.0,,50.0,,4.0
minus_p1,DB4_B,103_4.tif,34.0,,39.0,,5.0
minus_p2,DB4_B,103_4.tif,34.0,,50.0,,16.0
minus_p6,DB4_B,103_4.tif,34.0,,50.0,,16.0
minus_p1,DB4_B,103_5.tif,44.0,,47.0,,3.0
minus_p2,DB4_B,103_5.tif,44.0,,49.0,,5.0
minus_p6,DB4_B,103_5.tif,44.0,,40.0,,-4.0
minus_p1,DB4_B,103_6.tif,38.0,,48.0,,10.0
minus_p2,DB4_B,103_6.tif,38.0,,56.0,,18.0
minus_p6,DB4_B,103_6.tif,38.0,,48.0,,10.0
minus_p1,DB4_B,103_7.tif,43.0,,46.0,,3.0
minus_p2,DB4_B,103_7.tif,43.0,,45.0,,2.0
minus_p6,DB4_B,103_7.tif,43.0,,52.0,,9.0
minus_p1,DB4_B,103_8.tif,39.0,,44.0,,5.0
minus_p2,DB4_B,103_8.tif,39.0,,44.0,,5.0
minus_p6,DB4_B,103_8.tif,39.0,,40.0,,1.0
minus_p1,DB4_B,104_1.tif,20.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,104_1.tif,20.0,,33.0,,13.0
minus_p6,DB4_B,104_1.tif,20.0,,40.0,,20.0
minus_p1,DB4_B,104_2.tif,40.0,,36.0,,-4.0
minus_p2,DB4_B,104_2.tif,40.0,,49.0,,9.0
minus_p6,DB4_B,104_2.tif,40.0,,48.0,,8.0
minus_p1,DB4_B,104_3.tif,46.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,104_3.tif,46.0,,46.0,,0.0
minus_p6,DB4_B,104_3.tif,46.0,,39.0,,-7.0
minus_p1,DB4_B,104_4.tif,45.0,,36.0,,-9.0
minus_p2,DB4_B,104_4.tif,45.0,,42.0,,-3.0
minus_p6,DB4_B,104_4.tif,45.0,,37.0,,-8.0
minus_p1,DB4_B,104_5.tif,46.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,104_5.tif,46.0,,42.0,,-4.0
minus_p6,DB4_B,104_5.tif,46.0,,37.0,,-9.0
minus_p1,DB4_B,104_6.tif,31.0,,36.0,,5.0
minus_p2,DB4_B,104_6.tif,31.0,,49.0,,18.0
minus_p6,DB4_B,104_6.tif,31.0,,49.0,,18.0
minus_p1,DB4_B,104_7.tif,33.0,,54.0,,21.0
minus_p2,DB4_B,104_7.tif,33.0,,49.0,,16.0
minus_p6,DB4_B,104_7.tif,33.0,,45.0,,12.0
minus_p1,DB4_B,104_8.tif,36.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,104_8.tif,36.0,,34.0,,-2.0
minus_p6,DB4_B,104_8.tif,36.0,,28.0,,-8.0
minus_p1,DB4_B,105_1.tif,19.0,,37.0,,18.0
minus_p2,DB4_B,105_1.tif,19.0,,25.0,,6.0
minus_p6,DB4_B,105_1.tif,19.0,,38.0,,19.0
minus_p1,DB4_B,105_2.tif,24.0,,46.0,,22.0
minus_p2,DB4_B,105_2.tif,24.0,,38.0,,14.0
minus_p6,DB4_B,105_2.tif,24.0,,51.0,,27.0
minus_p1,DB4_B,105_3.tif,29.0,,43.0,,14.0
minus_p2,DB4_B,105_3.tif,29.0,,39.0,,10.0
minus_p6,DB4_B,105_3.tif,29.0,,45.0,,16.0
minus_p1,DB4_B,105_4.tif,27.0,,44.0,,17.0
minus_p2,DB4_B,105_4.tif,27.0,,45.0,,18.0
minus_p6,DB4_B,105_4.tif,27.0,,48.0,,21.0
minus_p1,DB4_B,105_5.tif,33.0,,54.0,,21.0
minus_p2,DB4_B,105_5.tif,33.0,,49.0,,16.0
minus_p6,DB4_B,105_5.tif,33.0,,50.0,,17.0
minus_p1,DB4_B,105_6.tif,26.0,,49.0,,23.0
minus_p2,DB4_B,105_6.tif,26.0,,50.0,,24.0
minus_p6,DB4_B,105_6.tif,26.0,,54.0,,28.0
minus_p1,DB4_B,105_7.tif,29.0,,50.0,,21.0
minus_p2,DB4_B,105_7.tif,29.0,,47.0,,18.0
minus_p6,DB4_B,105_7.tif,29.0,,57.0,,28.0
minus_p1,DB4_B,105_8.tif,30.0,,46.0,,16.0
minus_p2,DB4_B,105_8.tif,30.0,,45.0,,15.0
minus_p6,DB4_B,105_8.tif,30.0,,54.0,,24.0
minus_p1,DB4_B,106_1.tif,14.0,,18.0,,4.0
minus_p2,DB4_B,106_1.tif,14.0,,36.0,,22.0
minus_p6,DB4_B,106_1.tif,14.0,,25.0,,11.0
minus_p1,DB4_B,106_2.tif,24.0,,32.0,,8.0
minus_p2,DB4_B,106_2.tif,24.0,,29.0,,5.0
minus_p6,DB4_B,106_2.tif,24.0,,38.0,,14.0
minus_p1,DB4_B,106_3.tif,24.0,,48.0,,24.0
minus_p2,DB4_B,106_3.tif,24.0,,44.0,,20.0
minus_p6,DB4_B,106_3.tif,24.0,,45.0,,21.0
minus_p1,DB4_B,106_4.tif,37.0,,51.0,,14.0
minus_p2,DB4_B,106_4.tif,37.0,,34.0,,-3.0
minus_p6,DB4_B,106_4.tif,37.0,,49.0,,12.0
minus_p1,DB4_B,106_5.tif,19.0,,26.0,,7.0
minus_p2,DB4_B,106_5.tif,19.0,,31.0,,12.0
minus_p6,DB4_B,106_5.tif,19.0,,43.0,,24.0
minus_p1,DB4_B,106_6.tif,23.0,,44.0,,21.0
minus_p2,DB4_B,106_6.tif,23.0,,48.0,,25.0
minus_p6,DB4_B,106_6.tif,23.0,,45.0,,22.0
minus_p1,DB4_B,106_7.tif,26.0,,37.0,,11.0
minus_p2,DB4_B,106_7.tif,26.0,,41.0,,15.0
minus_p6,DB4_B,106_7.tif,26.0,,34.0,,8.0
minus_p1,DB4_B,106_8.tif,28.0,,23.0,,-5.0
minus_p2,DB4_B,106_8.tif,28.0,,38.0,,10.0
minus_p6,DB4_B,106_8.tif,28.0,,32.0,,4.0
minus_p1,DB4_B,107_1.tif,31.0,,52.0,,21.0
minus_p2,DB4_B,107_1.tif,31.0,,54.0,,23.0
minus_p6,DB4_B,107_1.tif,31.0,,63.0,,32.0
minus_p1,DB4_B,107_2.tif,33.0,,47.0,,14.0
minus_p2,DB4_B,107_2.tif,33.0,,50.0,,17.0
minus_p6,DB4_B,107_2.tif,33.0,,54.0,,21.0
minus_p1,DB4_B,107_3.tif,32.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,107_3.tif,32.0,,41.0,,9.0
minus_p6,DB4_B,107_3.tif,32.0,,42.0,,10.0
minus_p1,DB4_B,107_4.tif,26.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,107_4.tif,26.0,,43.0,,17.0
minus_p6,DB4_B,107_4.tif,26.0,,45.0,,19.0
minus_p1,DB4_B,107_5.tif,46.0,,43.0,,-3.0
minus_p2,DB4_B,107_5.tif,46.0,,55.0,,9.0
minus_p6,DB4_B,107_5.tif,46.0,,55.0,,9.0
minus_p1,DB4_B,107_6.tif,47.0,,59.0,,12.0
minus_p2,DB4_B,107_6.tif,47.0,,56.0,,9.0
minus_p6,DB4_B,107_6.tif,47.0,,63.0,,16.0
minus_p1,DB4_B,107_7.tif,18.0,,25.0,,7.0
minus_p2,DB4_B,107_7.tif,18.0,,32.0,,14.0
minus_p6,DB4_B,107_7.tif,18.0,,28.0,,10.0
minus_p1,DB4_B,107_8.tif,18.0,,50.0,,32.0
minus_p2,DB4_B,107_8.tif,18.0,,36.0,,18.0
minus_p6,DB4_B,107_8.tif,18.0,,39.0,,21.0
minus_p1,DB4_B,108_1.tif,31.0,,42.0,,11.0
minus_p2,DB4_B,108_1.tif,31.0,,32.0,,1.0
minus_p6,DB4_B,108_1.tif,31.0,,46.0,,15.0
minus_p1,DB4_B,108_2.tif,23.0,,19.0,,-4.0
minus_p2,DB4_B,108_2.tif,23.0,,29.0,,6.0
minus_p6,DB4_B,108_2.tif,23.0,,38.0,,15.0
minus_p1,DB4_B,108_3.tif,8.0,,18.0,,10.0
minus_p2,DB4_B,108_3.tif,8.0,,12.0,,4.0
minus_p6,DB4_B,108_3.tif,8.0,,15.0,,7.0
minus_p1,DB4_B,108_4.tif,26.0,,37.0,,11.0
minus_p2,DB4_B,108_4.tif,26.0,,34.0,,8.0
minus_p6,DB4_B,108_4.tif,26.0,,48.0,,22.0
minus_p1,DB4_B,108_5.tif,11.0,,16.0,,5.0
minus_p2,DB4_B,108_5.tif,11.0,,18.0,,7.0
minus_p6,DB4_B,108_5.tif,11.0,,23.0,,12.0
minus_p1,DB4_B,108_6.tif,5.0,,7.0,,2.0
minus_p2,DB4_B,108_6.tif,5.0,,28.0,,23.0
minus_p6,DB4_B,108_6.tif,5.0,,9.0,,4.0
minus_p1,DB4_B,108_7.tif,28.0,,44.0,,16.0
minus_p2,DB4_B,108_7.tif,28.0,,40.0,,12.0
minus_p6,DB4_B,108_7.tif,28.0,,44.0,,16.0
minus_p1,DB4_B,108_8.tif,43.0,,44.0,,1.0
minus_p2,DB4_B,108_8.tif,43.0,,31.0,,-12.0
minus_p6,DB4_B,108_8.tif,43.0,,32.0,,-11.0
minus_p1,DB4_B,109_1.tif,12.0,,32.0,,20.0
minus_p2,DB4_B,109_1.tif,12.0,,28.0,,16.0
minus_p6,DB4_B,109_1.tif,12.0,,19.0,,7.0
minus_p1,DB4_B,109_2.tif,19.0,,22.0,,3.0
minus_p2,DB4_B,109_2.tif,19.0,,37.0,,18.0
minus_p6,DB4_B,109_2.tif,19.0,,34.0,,15.0
minus_p1,DB4_B,109_3.tif,24.0,,31.0,,7.0
minus_p2,DB4_B,109_3.tif,24.0,,29.0,,5.0
minus_p6,DB4_B,109_3.tif,24.0,,42.0,,18.0
minus_p1,DB4_B,109_4.tif,5.0,,18.0,,13.0
minus_p2,DB4_B,109_4.tif,5.0,,19.0,,14.0
minus_p6,DB4_B,109_4.tif,5.0,,14.0,,9.0
minus_p1,DB4_B,109_5.tif,24.0,,42.0,,18.0
minus_p2,DB4_B,109_5.tif,24.0,,39.0,,15.0
minus_p6,DB4_B,109_5.tif,24.0,,45.0,,21.0
minus_p1,DB4_B,109_6.tif,9.0,,21.0,,12.0
minus_p2,DB4_B,109_6.tif,9.0,,6.0,,-3.0
minus_p6,DB4_B,109_6.tif,9.0,,10.0,,1.0
minus_p1,DB4_B,109_7.tif,14.0,,19.0,,5.0
minus_p2,DB4_B,109_7.tif,14.0,,25.0,,11.0
minus_p6,DB4_B,109_7.tif,14.0,,11.0,,-3.0
minus_p1,DB4_B,109_8.tif,31.0,,32.0,,1.0
minus_p2,DB4_B,109_8.tif,31.0,,35.0,,4.0
minus_p6,DB4_B,109_8.tif,31.0,,44.0,,13.0
minus_p1,DB4_B,110_1.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,110_1.tif,5.0,,10.0,,5.0
minus_p6,DB4_B,110_1.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB4_B,110_2.tif,12.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,110_2.tif,12.0,,10.0,,-2.0
minus_p6,DB4_B,110_2.tif,12.0,,20.0,,8.0
minus_p1,DB4_B,110_3.tif,3.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,110_3.tif,3.0,,6.0,,3.0
minus_p6,DB4_B,110_3.tif,3.0,,15.0,,12.0
minus_p1,DB4_B,110_4.tif,3.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,110_4.tif,3.0,,2.0,,-1.0
minus_p6,DB4_B,110_4.tif,3.0,,5.0,,2.0
minus_p1,DB4_B,110_5.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,110_5.tif,5.0,,10.0,,5.0
minus_p6,DB4_B,110_5.tif,5.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p1,DB4_B,110_6.tif,8.0,,,Error: NFIQ2 computeUnifiedQualityScore returned an error code: Could not create feature set from raw data: FRFXLL_ERR_FB_TOO_SMALL_AREA: Fingerprint area is too small. Most likely this is because the tip of the finger is presented.,
minus_p2,DB4_B,110_6.tif,8.0,,25.0,,17.0
minus_p6,DB4_B,110_6.tif,8.0,,12.0,,4.0
minus_p1,DB4_B,110_7.tif,15.0,,31.0,,16.0
minus_p2,DB4_B,110_7.tif,15.0,,36.0,,21.0
minus_p6,DB4_B,110_7.tif,15.0,,32.0,,17.0
minus_p1,DB4_B,110_8.tif,22.0,,30.0,,8.0
minus_p2,DB4_B,110_8.tif,22.0,,34.0,,12.0
minus_p6,DB4_B,110_8.tif,22.0,,36.0,,14.0
